id_szkoly,id_ucznia,pomiar,grupa,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_33,mat_34,mat_35,mat_36,mat_37,mat_38,mat_39,mat_40,mat_41,mat_42,mat_43,mat_44,mat_45,mat_46,mat_47,mat_32,mat_48
129,2205033,1,1,,,,,,,,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,0,
129,2205119,1,1,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,,,,,,,,,1,1,1,1,0,0,1,0,,,,,,,,1,
129,2205047,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,1,
129,2205047,2,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,0,1,0,0,0,0,0,,0
129,2205105,1,1,,,,,,,,,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,0,0,0,0,1,1,1,1,,,,,,,,0,
129,2205119,2,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,,0,1,0,0,0,0,0,,0
129,2205091,1,1,,,,,,,,,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1,1,0,0,1,0,0,0,,,,,,,,1,
129,2205075,1,1,,,,,,,,,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,1,
129,2205075,2,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,0,,0
129,2205105,2,1,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,1,0,0,0,0,0,0,,1
129,2205033,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,1,1,1,0,0,0,0,,1
132,2239791,2,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,,,,,,,,,1,0,1,0,0,1,1,,1
132,2239737,2,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,,,,,,,,,0,0,1,1,0,1,0,,1
132,2239751,1,1,,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,1,
132,2239777,2,1,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,,,,,,,,,0,1,0,0,0,1,0,,1
132,2239777,1,1,,,,,,,,,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,,,,,,,,,0,0,0,0,0,1,0,1,,,,,,,,0,
132,2239791,1,1,,,,,,,,,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,1,
132,2239763,1,1,,,,,,,,,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,,,,,,,,,0,1,1,0,0,0,1,0,,,,,,,,1,
132,2239763,2,1,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,0,1,0,0,1,0,0,,1
132,2239709,2,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,0,0,1,1,1,0,0,,1
132,2239737,1,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,1,0,0,0,0,1,1,0,,,,,,,,1,
132,2239709,1,1,,,,,,,,,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,0,
132,2239751,2,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,1,0,0,0,1,0,0,,1
134,2227788,2,1,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,,,,,,,,,1,1,0,0,0,0,1,,0
134,2227732,1,1,,,,,,,,,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,,,,,,,,,1,1,1,1,0,1,0,0,,,,,,,,1,
134,2227674,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,,,,,,,,,1,1,0,1,0,1,1,0,,,,,,,,1,
134,2227746,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,0,1,1,0,1,0,1,,0
134,2227646,1,1,,,,,,,,,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,1,
134,2227690,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,0,0,0,0,1,1,1,0,,,,,,,,1,
134,2227704,1,1,,,,,,,,,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,1,
134,2227788,1,1,,,,,,,,,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,1,
134,2227774,1,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
134,2227646,2,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,,,,,,,,,1,1,0,0,0,0,1,,0
134,2227704,2,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,0,0,0,0,1,0,0,,1
134,2227660,2,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,,,,,,,,,0,0,1,1,1,0,1,,1
134,2227674,2,1,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,,1
134,2227746,1,1,,,,,,,,,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,1,
134,2227690,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,,,,,,,,,0,1,0,0,0,1,1,,1
134,2227732,2,1,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,0,0,1,0,0,1,0,,0
134,2227660,1,1,,,,,,,,,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,
134,2227774,2,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,,,,,,,,,0,0,0,0,0,1,0,,0
139,2197786,1,0,,,,,,,,,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
139,2197894,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
139,2197824,1,0,,,,,,,,,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
139,2197772,2,0,0,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,1,1,1,0,1,1,1,,1
139,2197786,2,0,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,0,1,0,0,1,1,,1
139,2197852,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,1,,,,,,,,,1,1,1,0,1,0,1,,0
139,2197824,2,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,0,,1
139,2197852,1,0,,,,,,,,,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,,,,,,,,,1,1,1,1,1,1,1,0,,,,,,,,1,
139,2197800,1,0,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,0,0,0,1,1,0,0,,,,,,,,1,
139,2197814,1,0,,,,,,,,,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,1,
139,2197894,1,0,,,,,,,,,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,0,0,,,,,,,,1,
139,2197908,1,0,,,,,,,,,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,1,
139,2197800,2,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,1,1,0,0,0,1,,0
139,2197772,1,0,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,1,0,1,1,0,,,,,,,,1,
139,2197838,1,0,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,0,
139,2197814,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,0,0,0,0,0,1,0,,0
139,2197838,2,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,,,,,,,,,1,0,0,0,0,1,0,,1
139,2197908,2,0,0,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,,,,,,,,,0,0,0,1,0,0,0,,1
140,2203973,1,1,,,,,,,,,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,1,
140,2203987,1,1,,,,,,,,,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,1,
140,2203999,1,1,,,,,,,,,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,1,1,1,1,,,,,,,,1,
140,2203955,1,1,,,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
140,2203955,2,1,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,0,1,0,0,0,1,0,,1
140,2204013,2,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,,,,,,,,,0,1,0,1,0,0,0,,0
140,2203987,2,1,0,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,1,0,0,0,0,1,0,,0
140,2203999,2,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,1,,,,,,,,,0,1,1,0,0,1,1,,1
140,2203973,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,1,1,0,0,1,1,,1
140,2204027,1,1,,,,,,,,,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,1,
140,2204027,2,1,0,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,1,,,,,,,,,0,0,0,0,0,0,1,,0
140,2204013,1,1,,,,,,,,,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,,,,,,,,,0,0,0,0,1,1,0,1,,,,,,,,1,
141,2243608,2,0,1,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,,,,,,,,,1,1,0,1,0,1,1,,0
141,2243674,2,0,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,1,0,0,0,0,0,,0
141,2243674,1,0,,,,,,,,,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,0,0,0,1,0,0,1,0,,,,,,,,0,
141,2243594,1,0,,,,,,,,,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,,,,,,,,,1,1,1,0,1,1,1,0,,,,,,,,1,
141,2243646,1,0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
141,2243660,1,0,,,,,,,,,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,,,,,,,,,1,0,0,1,0,1,0,0,,,,,,,,1,
141,2243660,2,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,0,0,0,1,0,0,,1
141,2243594,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,1,1,1,0,1,1,,0
141,2243646,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
141,2243608,1,0,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,1,
146,2157692,2,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,,,,,,,,,0,0,1,0,0,0,1,,1
146,2157648,1,0,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,0,
146,2157678,1,0,,,,,,,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,0,
146,2157624,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,1,1,1,,1
146,2157692,1,0,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
146,2157624,1,0,,,,,,,,,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,,,,,,,,,1,1,0,1,0,0,1,0,,,,,,,,1,
146,2157706,1,0,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,1,0,0,1,0,,,,,,,,0,
146,2157662,2,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,1,0,0,0,1,0,1,,0
146,2157648,2,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,0,0,0,0,1,1,,0
146,2157662,1,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,1,1,1,0,1,0,0,0,,,,,,,,0,
146,2157678,2,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,0,1,0,1,0,0,,1
146,2157634,1,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
146,2157706,2,0,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,0,1,0,0,0,1,1,,1
146,2157634,2,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,,,,,,,,,0,0,1,0,0,0,0,,1
151,2197664,2,1,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,0,1,0,0,0,1,1,,0
151,2197706,2,1,0,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
151,2197678,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,1,
151,2197750,1,1,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,0,
151,2197736,2,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,0,0,0,1,1,,1
151,2197722,1,1,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
151,2197706,1,1,,,,,,,,,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,0,0,1,0,1,1,0,1,,,,,,,,1,
151,2197664,1,1,,,,,,,,,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
151,2197692,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,1,1,0,0,,,,,,,,0,
151,2197736,1,1,,,,,,,,,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,,,,,,,,1,0,0,0,0,1,0,0,,,,,,,,0,
151,2197722,2,1,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,1,0,,0
151,2197692,2,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
151,2197678,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
151,2197750,2,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,1,1,0,,0
154,2143180,2,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,,,,,,,,,0,0,1,0,0,1,1,,0
154,2143166,1,0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,1,
154,2143208,1,0,,,,,,,,,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,1,
154,2143208,2,0,0,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,0,0,0,0,1,,1
154,2143222,1,0,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,,,,,,,,,0,1,0,1,0,0,1,0,,,,,,,,1,
154,2143222,2,0,0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,1,1,1,0,0,0,1,,0
154,2143194,2,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,,0,0,1,0,1,0,0,,0
154,2143242,1,0,,,,,,,,,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,,,,,,,,,0,1,0,0,0,1,1,1,,,,,,,,1,
154,2143194,1,0,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,0,
154,2143166,2,0,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,,1,0,0,0,0,1,1,,1
154,2143256,2,0,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,1,1,1,1,0,1,,0
154,2143180,1,0,,,,,,,,,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,1,
154,2143242,2,0,0,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,,,,,,,,,0,1,0,0,0,1,0,,1
154,2143256,1,0,,,,,,,,,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,,,,,,,,,1,0,0,1,0,0,0,1,,,,,,,,1,
159,2197416,1,1,,,,,,,,,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,,,,,,,,,0,1,1,1,1,1,1,0,,,,,,,,0,
159,2197402,2,1,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,,1,0,0,0,0,0,1,,0
159,2197402,1,1,,,,,,,,,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,,,,,,,,,1,1,0,1,0,0,1,0,,,,,,,,0,
159,2197384,1,1,,,,,,,,,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,0,
159,2197388,1,1,,,,,,,,,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,,,,,,,,,1,1,1,1,0,1,1,0,,,,,,,,0,
159,2197356,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,,,,,,,,,0,1,0,0,1,1,1,1,,,,,,,,1,
159,2197384,2,1,0,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,,,,,,,,,0,1,0,0,0,1,1,,0
159,2197416,2,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,1,1,0,0,1,1,,1
159,2197388,2,1,0,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,1,1,0,0,0,1,0,,0
159,2197430,1,1,,,,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,,,,,,,,,0,1,1,1,0,1,1,0,,,,,,,,0,
159,2197430,2,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,0,1,1,0,0,1,,1
159,2197356,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
160,2221092,1,0,,,,,,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,,,,,,,,,1,0,0,0,0,1,0,0,,,,,,,,0,
160,2221106,2,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,,,,,,,,,0,1,0,1,0,0,1,,0
160,2221120,2,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,,,,,,,,,1,1,0,1,0,1,1,,1
160,2221060,1,0,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,0,1,0,0,1,0,1,0,,,,,,,,0,
160,2221120,1,0,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,,,,,,,,,0,1,1,1,0,0,1,0,,,,,,,,1,
160,2221074,1,0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,1,
160,2221106,1,0,,,,,,,,,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,1,
160,2221046,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,0,1,0,0,1,1,1,,1
160,2221060,2,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,,,,,,,,,0,1,1,0,0,0,1,,0
160,2221092,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,0,0,0,0,0,1,0,,0
160,2221074,2,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
160,2221046,1,0,,,,,,,,,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,,,,,,,,,1,1,1,0,1,0,0,1,,,,,,,,1,
161,2227319,2,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,0,1,1,1,,1
161,2227359,1,1,,,,,,,,,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,,,,,,,,,1,1,0,0,0,1,1,0,,,,,,,,1,
161,2227387,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,,,,,,,,,1,1,1,0,0,0,1,,1
161,2227359,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,0,1,1,0,0,0,1,,1
161,2227347,1,1,,,,,,,,,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,,,,,,,,,0,0,0,0,1,1,1,0,,,,,,,,1,
161,2227427,1,1,,,,,,,,,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,,,,,,,,,1,0,0,1,0,1,0,1,,,,,,,,1,
161,2227319,1,1,,,,,,,,,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,1,
161,2227387,1,1,,,,,,,,,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,1,
161,2227347,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,,,,,,,,,1,1,1,0,1,0,1,,1
161,2227427,2,1,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,,,,,,,,,1,1,0,0,0,1,1,,1
3,2198004,1,0,,,,,,,,,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,,,,,,,,,0,1,1,0,1,1,1,0,,,,,,,,1,
3,2197990,1,0,,,,,,,,,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,,,,,,,,,0,1,1,0,1,1,1,1,,,,,,,,0,
3,2197968,1,0,,,,,,,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,0,0,1,1,0,,,,,,,,1,
3,2197968,2,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,0,0,1,,1
3,2198004,2,0,1,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,0,1,1,0,0,1,,0
3,2198018,2,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,,,,,,,,,0,0,1,0,0,0,1,,0
3,2198018,1,0,,,,,,,,,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,,,,,,,,,0,1,0,0,0,0,1,0,,,,,,,,1,
3,2197990,2,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,,,,,,,,,1,0,0,0,0,0,0,,0
3,2197982,1,0,,,,,,,,,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,0,
3,2197982,2,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,0,0,0,0,1,0,,1
